entity_id,legal_name,short_name,country_code,sector,credit_rating,lei,incorporated_date,num_employees,annual_revenue_usd
ENT-000762,Smith LLC GmbH,Smith LLC,CH,Consumer Goods,B+,,1919-05-17,121985,30981175695
ENT-000763,Ward-Nelson Holdings,Ward-Nelson Holdings,NO,Asset Management,BBB+,,1907-11-10,481490,22568059479
ENT-000764,Miller Group Group,Miller Group,AT,Materials,AA,O2Z600M81RJWPX5ZJ263,1984-05-04,396164,33244588107
ENT-000765,Hawkins-Hunt & Co,Hawkins-Hunt &,DE,Real Estate,A,EJT100WT805QTDCJS938,1970-10-16,328523,35498118311
ENT-000766,Johnson LLC AB,Johnson LLC,NO,Real Estate,A+,T2I900OWP7NL6DMJLX24,2007-07-02,356275,775691300
ENT-000767,"Davis, George and Nguyen AG","Davis, George",ES,Consumer Goods,BB-,,1907-12-26,184171,4782067274
ENT-000768,Smith-Gutierrez PLC,Smith-Gutierrez PLC,ES,Real Estate,BBB-,YC3T0013HLOZESJNCR16,1924-05-20,156621,19672613129
ENT-000769,Hardy PLC Group,Hardy PLC,CH,Technology,AAA,79YJ0065WPOLPF37L572,2002-06-29,236265,13833041527
ENT-000770,Armstrong and Sons NV,Armstrong and,BE,Consumer Goods,B+,BE4N002524GPZBOMVI16,1928-10-04,448577,5097101134
ENT-000771,"James, Taylor and Turner & Co","James, Taylor",CH,Telecommunications,BB-,G1Q800RXLELCACK9D674,1910-10-06,3218,38566453269
ENT-000772,Thomas-Jackson Partners,Thomas-Jackson Partners,GB,Asset Management,B+,V9RR00UHCU5M767JEZ43,1913-08-30,77224,7432312690
ENT-000773,Fisher-Washington GmbH,Fisher-Washington GmbH,CH,Insurance,BBB+,TI1R00IMVN1BT9WNJS49,1990-05-03,170036,20953742006
ENT-000774,Ward and Sons Capital,Ward and,SE,Industrials,AA,9JB800JXKQ054CFG7946,1980-11-17,229851,13770967462
ENT-000775,"Weber, Wheeler and Gonzalez GmbH","Weber, Wheeler",CA,Technology,A-,YFGG003TY36MAT2C2815,1905-12-16,202706,22460822181
ENT-000776,Taylor Inc & Co,Taylor Inc,AT,Asset Management,BBB,FWI4005A4520SZORK664,1945-08-05,133385,46887355011
ENT-000777,Cook-Oliver AB,Cook-Oliver AB,SE,Asset Management,B,P3HT00NCVHZTAY12YI86,1990-02-19,268703,20019245269
ENT-000778,Alexander-Jordan & Co,Alexander-Jordan &,AT,Energy,BBB+,2UPV00SF5YC9LUERJQ27,1906-07-16,424800,36929162382
ENT-000779,"Mccann, Taylor and Flores Group","Mccann, Taylor",DK,Asset Management,AA+,GEHU00IQSI2FEXTB7F82,2003-09-22,292062,16854080109
ENT-000780,"Harris, Edwards and Oconnell AG","Harris, Edwards",CH,Banking,AA,BEGG00ACSQNBB4V57Y59,1953-01-07,99284,27370515014
ENT-000781,Carter-Neal & Co,Carter-Neal &,DE,Materials,AA-,7IT700XXDSBRP14XHL85,1906-04-05,1923,48097530658
ENT-000782,Faulkner-Casey PLC,Faulkner-Casey PLC,GB,Transportation,BB-,16A300KL0N4L6BP6OJ19,1966-07-25,156819,8020967465
ENT-000783,Bennett-Velasquez Holdings,Bennett-Velasquez Holdings,DE,Hedge Fund,BBB-,679A00QLO36JWBWNUH63,1999-05-26,73843,35982995182
ENT-000784,Diaz-Frederick BV,Diaz-Frederick BV,LU,Asset Management,BB,ONQA00IPT6UR9XRWNN85,1981-05-18,442452,38987813232
ENT-000785,Vargas PLC PLC,Vargas PLC,IT,Consumer Goods,BBB+,,1922-09-13,11689,8346372597
ENT-000786,Maldonado PLC SRL,Maldonado PLC,JP,Technology,BB+,Z9Q800SU5NKC419U7769,1921-02-18,241481,32155050829
ENT-000787,Benton Group SAS,Benton Group,CA,Telecommunications,AA,YEKV002DY4TKVV7PGF71,1980-08-12,28004,48380045320
ENT-000788,"Clark, Salinas and Guerra AB","Clark, Salinas",SE,Industrials,BB-,E3MK00R4L2E4F4N3ZA16,1939-05-25,485155,27239517617
ENT-000789,Fuentes Group AB,Fuentes Group,AU,Asset Management,A-,,1924-05-28,145995,35122733330
ENT-000790,"Porter, Schultz and Allen Holdings","Porter, Schultz",CH,Technology,BBB,,1900-11-28,30634,30446948829
ENT-000791,"Moore, Henderson and Bennett NV","Moore, Henderson",BE,Insurance,AA-,6SFJ00QD9C7T71AC2792,2003-01-22,194941,4186510150
ENT-000792,Ewing-Mendoza Holdings,Ewing-Mendoza Holdings,IE,Technology,AAA,Q39X00LP0BN85P3EBQ65,1900-10-29,253695,47193090098
ENT-000793,Ferguson-Mclean Holdings,Ferguson-Mclean Holdings,DE,Utilities,BBB-,,2000-10-19,372976,48650177256
ENT-000794,"Barnes, Johnson and Schmitt & Co","Barnes, Johnson",CA,Hedge Fund,BBB-,X2SO00TH4MVKQE4DWZ28,1996-08-10,43338,7616993185
ENT-000795,"Woodard, Herrera and Little Corporation","Woodard, Herrera",US,Telecommunications,AA+,BMUV00HGQK820PS5I529,1972-10-13,451969,28113538686
ENT-000796,Rodriguez and Sons Group,Rodriguez and,US,Banking,BB+,QVHZ00JKTHKG2N968K27,1959-12-06,27835,48433158625
ENT-000797,"Ortega, Jackson and Salazar Inc","Ortega, Jackson",US,Transportation,BBB+,QMC800FU0AB76LBWLA86,1917-11-23,498629,30494870589
ENT-000798,"Terrell, Byrd and Ross NV","Terrell, Byrd",BE,Real Estate,AAA,,1925-07-16,172256,20639313251
ENT-000799,Sheppard-Jordan Holdings,Sheppard-Jordan Holdings,IT,Technology,AA+,BZGA00ZNI37ZCGACEP50,1901-11-25,82799,29463281826
ENT-000800,Garcia and Sons Partners,Garcia and,US,Asset Management,B,DHZG0058XYJWWBK8R134,2006-10-03,288758,48764581335
ENT-000801,"Burgess, Grant and Watts Corporation","Burgess, Grant",LU,Energy,AA+,X6X300B9KYHKZH6EJE14,1990-11-17,320651,20445506194
ENT-000802,Griffin Group AG,Griffin Group,DE,Energy,NR,KWDH00X5WGTM16YMBN14,2002-03-02,493139,2480911934
ENT-000803,Barton-Chapman Partners,Barton-Chapman Partners,GB,Private Equity,BBB-,P63C00TZRBZIRJYZ8X82,2004-04-04,366429,966589211
ENT-000804,"Hernandez, Cuevas and Webb PLC","Hernandez, Cuevas",GB,Industrials,A,Q14M00AFMAR9LEOKQJ84,2018-09-10,496523,49704391451
ENT-000805,Perry-Nixon Inc,Perry-Nixon Inc,JP,Transportation,AA-,HLDA002UX64BIW8UOJ11,1915-11-11,201350,31750998241
ENT-000806,Guerra Ltd SA,Guerra Ltd,HK,Asset Management,BB-,WA6M0096M5U2TLUGG064,1908-05-01,121091,26801852951
ENT-000807,Bailey LLC GmbH,Bailey LLC,CH,Energy,A,5FNS00CQQAVAQDMFZT33,1917-10-05,339242,42070428612
ENT-000808,Mueller-Boyd Group,Mueller-Boyd Group,CH,Consumer Goods,NR,6SEU00RANDDEPTLT0582,1930-01-19,369097,7261738255
ENT-000809,Alvarez-Kim Holdings,Alvarez-Kim Holdings,DK,Transportation,BBB-,BB9M00IT3VHTN7SU6245,1909-08-02,344654,10797276834
ENT-000810,"Chavez, Jones and Williams AG","Chavez, Jones",CH,Insurance,B+,RAGH00KE79E8CDK9X077,1964-07-30,302668,49832215254
ENT-000811,"Wilson, Sweeney and Wong Corporation","Wilson, Sweeney",SG,Banking,A+,Y00E00W9JZF4EPM7ZD57,1990-04-25,49050,23269926541
ENT-000812,"Marsh, Spears and Yang Inc","Marsh, Spears",US,Energy,AA,OA9C00ZV7PQOVVI1YX86,1984-04-10,156529,2611948902
ENT-000813,"Thompson, Moore and Castro & Co","Thompson, Moore",CH,Energy,BB,8H7B00I8TJWOFC57PA17,1974-12-12,441164,31753893699
ENT-000814,Hall-Sullivan Capital,Hall-Sullivan Capital,US,Hedge Fund,B+,Z7DS00ONKK1JXPP9YV34,1961-09-08,4485,44248145310
ENT-000815,Lopez Ltd LLC,Lopez Ltd,IE,Industrials,AA+,QEGE005EKFHOE3MXZJ29,1995-10-13,385336,42891055091
ENT-000816,Foster-Mclaughlin Corp,Foster-Mclaughlin Corp,IE,Transportation,BB,WOX0006ZXUNHU25Z8K68,2019-08-18,30210,35926086265
ENT-000817,Cole Group GmbH,Cole Group,HK,Healthcare,BB+,JH3300IC44TONZNQ0682,1981-05-18,210446,49765140928
ENT-000818,Smith-Lewis Limited,Smith-Lewis Limited,AU,Asset Management,BB+,76MH008PU9JN01N3P626,1951-03-28,193964,34454868851
ENT-000819,Goodwin-Stokes Partners,Goodwin-Stokes Partners,GB,Private Equity,A+,777L00DM1VL7UO4G4I68,1942-12-29,192917,17689624787
ENT-000820,Ray PLC Group,Ray PLC,CH,Hedge Fund,AA-,7K9800XVI673KLLZCU38,2022-02-18,473791,77718551
ENT-000821,Diaz and Sons Group,Diaz and,AT,Transportation,B,0RTM00G7C0Q6ULH3X032,1946-08-11,140025,46575333233
ENT-000822,Wilson-Lambert Corporation,Wilson-Lambert Corporation,ES,Healthcare,AAA,RXFX003AT253IQQUOL34,1920-01-02,146106,3912930079
ENT-000823,Rose-Fowler Capital,Rose-Fowler Capital,US,Consumer Goods,BB,,1927-05-14,426608,6601507255
ENT-000824,"Price, Long and Wilson Limited","Price, Long",GB,Technology,AA+,,1906-07-12,13283,12544732524
ENT-000825,Bruce-Williamson Corp,Bruce-Williamson Corp,ES,Consumer Goods,A+,,1911-10-17,162113,22275125728
ENT-000826,"Mccarthy, Evans and Mendez SRL","Mccarthy, Evans",IT,Technology,A+,8EAK008YE71TWD96HH89,1992-12-18,406629,10268359308
ENT-000827,Powers LLC Holdings,Powers LLC,GB,Hedge Fund,A,G04200MZ8M6XHIGX1P99,1900-04-04,150653,49279186447
ENT-000828,Allen Inc NV,Allen Inc,HK,Banking,AA-,IIPS008QDB9BGV2ESF35,1902-07-17,257641,9125536661
ENT-000829,Brooks and Sons Capital,Brooks and,DK,Hedge Fund,BB+,X89I008YWGD4X4PZJ461,1979-06-03,395192,9718131810
ENT-000830,"Price, Carlson and Andrews Partners","Price, Carlson",JP,Materials,A,8HYF0087SW1K9M94UZ95,1932-01-21,384969,25591036924
ENT-000831,Lopez-Reid Holdings,Lopez-Reid Holdings,DK,Insurance,BBB+,G59M00NBO3WZ5I4EBO72,1901-02-18,254586,24348279843
ENT-000832,"Ellison, Arias and Thompson SA","Ellison, Arias",HK,Utilities,AA-,,2017-03-16,294494,9981427346
ENT-000833,Burns and Sons PLC,Burns and,GB,Hedge Fund,BB-,,1931-04-26,210402,2839496241
ENT-000834,Edwards Group NV,Edwards Group,BE,Insurance,BB+,XI3R00NC02BLU27XNP44,1959-03-16,224544,1166695527
ENT-000835,"Brown, Howard and Smith Limited","Brown, Howard",LU,Real Estate,BB-,,2006-04-20,110907,24012981319
ENT-000836,Lee Group AG,Lee Group,IT,Utilities,B+,MGRA00EJPFAWXD0DL783,2011-04-21,211577,36347366319
ENT-000837,"Wagner, Simpson and Cohen Group","Wagner, Simpson",LU,Real Estate,NR,OUSH00FRRCV1EXYB8Z77,2016-05-28,285587,23280354332
ENT-000838,Mckinney-Wallace Inc,Mckinney-Wallace Inc,HK,Banking,A,77Y600ZLED1LG8Y2WG25,1921-09-21,307291,21772376217
ENT-000839,Miller Inc Group,Miller Inc,GB,Real Estate,B,RN9U00Q7RZAPUOLXPO83,1955-07-16,463907,8336616184
ENT-000840,Carter LLC AB,Carter LLC,NO,Insurance,BB,NMYB004BOMZQB09UW866,1924-08-24,298492,28758966687
ENT-000841,Medina and Sons SAS,Medina and,HK,Real Estate,BB-,BNQA00NDTQYPICLKS482,1962-07-26,483719,26979765872
ENT-000842,Cunningham-Barton Holdings,Cunningham-Barton Holdings,NO,Real Estate,B,915700KHZ22KEUVIV443,1951-02-26,118716,18940552968
ENT-000843,Dunn-Wilson PLC,Dunn-Wilson PLC,GB,Hedge Fund,A,YXUF00BLPVR79YT1S444,1918-08-05,4191,41920049455
ENT-000844,Adams PLC SA,Adams PLC,IT,Private Equity,B+,YERB00L6SGW2NRV4EI15,1954-08-14,200026,8284664117
ENT-000845,Weaver-Sherman & Co,Weaver-Sherman &,JP,Banking,B+,IBA6005D2H5LOMZOLM96,1914-02-26,483769,41118674175
ENT-000846,"Alexander, Robinson and Coleman GmbH","Alexander, Robinson",SG,Consumer Goods,BB,,1999-02-22,156428,17992373284
ENT-000847,"Greer, Potter and Evans NV","Greer, Potter",NL,Banking,BBB-,HC7T00BH6GO70BILKJ36,1941-08-17,347762,49180749360
ENT-000848,Cole LLC Limited,Cole LLC,LU,Industrials,NR,0YX200TBT68LZF4NUB93,1978-08-14,466242,5523627122
ENT-000849,Gonzales Inc Corporation,Gonzales Inc,IT,Hedge Fund,A+,9K4C00I248F3VKOG1030,1993-05-12,80392,1004147906
ENT-000850,Clark Ltd Inc,Clark Ltd,JP,Utilities,NR,LUDH00AAHOP0E62N3P64,2009-05-24,319805,24970312749
ENT-000851,"Norris, Callahan and Bishop Ltd","Norris, Callahan",HK,Asset Management,BBB,,2015-02-25,194098,904660414
ENT-000852,Martin-Taylor GmbH,Martin-Taylor GmbH,DE,Transportation,BBB+,,2004-05-18,291581,20485300748
ENT-000853,Li Inc SA,Li Inc,ES,Banking,BB,BJ7200BTQ82327AQFF26,1910-07-01,230354,28871782148
ENT-000854,"Bell, Campbell and Ryan Group","Bell, Campbell",AU,Materials,B,T08300RWR3OW37GJNX39,1927-08-26,413473,32975305232
ENT-000855,Werner-Carter Holdings,Werner-Carter Holdings,JP,Utilities,AA,5CFV002VYN1KJS08RW67,1933-06-06,52297,4853373246
ENT-000856,"Adams, Hodge and Duke AG","Adams, Hodge",DE,Telecommunications,B,,1992-02-21,22011,48257090632
ENT-000857,"Ochoa, Taylor and Brady Capital","Ochoa, Taylor",SE,Utilities,AA+,,2020-02-24,480431,8155416291
ENT-000858,Sellers-Riddle & Co,Sellers-Riddle &,IT,Private Equity,AA+,,2012-11-29,488925,39623472341
ENT-000859,"Martinez, Cline and Wright SRL","Martinez, Cline",JP,Materials,BBB-,VWJM00V06DDG680IUG12,1926-11-08,75686,26255178710
ENT-000860,"Morris, Wright and Bridges Group","Morris, Wright",CH,Telecommunications,BB+,L3VX004GH0Y3HKK54K76,1902-02-09,142072,1995648904
ENT-000861,Burns-Ray Group,Burns-Ray Group,CH,Hedge Fund,BBB,NY1Y00C1L2QJZGPXF550,1933-03-12,237171,34021746693
ENT-000862,Burton-Brooks Corporation,Burton-Brooks Corporation,ES,Banking,A+,G6UA00COTFVAN0FVEL62,2006-02-12,166600,28267709224
ENT-000863,Schultz Inc LLC,Schultz Inc,HK,Hedge Fund,AA+,QZFO0030X8BNMJSXTD36,1907-10-29,142936,36824705622
ENT-000864,Robertson-Ramirez SA,Robertson-Ramirez SA,HK,Transportation,AAA,F3D400D32NKX5ZT5TT61,1918-08-29,400343,6798385254
ENT-000865,Gibson-Freeman Holdings,Gibson-Freeman Holdings,BE,Private Equity,BB-,UCLL00E4A2G76RWR3S59,1955-10-08,406370,7496346038
ENT-000866,"Smith, Schroeder and Oconnor & Partners","Smith, Schroeder",IE,Transportation,AA-,EKGV00ZPFCGLCKWT2E72,1916-02-28,246980,42360077631
ENT-000867,"Stanton, Reid and Terry Ltd","Stanton, Reid",IT,Banking,BB,1VVW00USXSH0AHPO0010,1935-04-19,392175,35052589329
ENT-000868,Flynn Group NV,Flynn Group,NL,Banking,B,O5AW00LGITIZ7TFP3G82,1971-06-08,279970,28765671270
ENT-000869,Donaldson and Sons AG,Donaldson and,CH,Transportation,BB-,174G00U65S6Y5H3O0S91,1931-10-08,208492,6248743972
ENT-000870,Adams-Clayton Limited,Adams-Clayton Limited,HK,Telecommunications,NR,K1AC00FSF6ZFY40I6Q86,1958-05-20,371335,3007939611
ENT-000871,Kelley-Anderson Capital,Kelley-Anderson Capital,DK,Healthcare,BB-,,1917-01-16,341134,25956514758
ENT-000872,Kramer-Shannon Group,Kramer-Shannon Group,SE,Telecommunications,BBB-,GW7S0043ICEV8E7ZMV84,1962-10-16,346428,10726688794
ENT-000873,Williams Ltd Partners,Williams Ltd,GB,Consumer Goods,A+,,1970-02-13,197598,48828034633
ENT-000874,Smith-Noble Group,Smith-Noble Group,DK,Real Estate,AAA,1WM300EQLSU8MIJPW148,1979-11-09,140580,32759540350
ENT-000875,Alexander Inc GmbH,Alexander Inc,JP,Insurance,A-,OV9C00PWRUTVLYJMWU61,2009-02-21,420479,5593302683
ENT-000876,Harris-Barker AB,Harris-Barker AB,NO,Technology,A,KQ7M00OU3DN1TJL2FX60,1921-03-22,438154,8724892420
ENT-000877,Khan LLC Holdings,Khan LLC,DK,Healthcare,BBB-,QOKV00C4GTJS1A5UGX15,2019-08-21,427201,36682801934
ENT-000878,Baxter LLC NV,Baxter LLC,HK,Insurance,BB,0J4900TO5A7QNAABMO96,2015-09-28,106600,27305081399
ENT-000879,Pena LLC PLC,Pena LLC,CA,Insurance,A-,JU3900X6KQB166XTF514,1976-09-30,195234,527845180
ENT-000880,Watson Ltd LLC,Watson Ltd,HK,Technology,BB,K8JV007OJMP6O6F7N226,2009-09-06,313196,10641683772
ENT-000881,Williams Ltd BV,Williams Ltd,NL,Asset Management,A,,1922-05-30,319295,21508928573
ENT-000882,Barber-Fischer SAS,Barber-Fischer SAS,HK,Banking,NR,WXPB00RRNTYLVVLD3I38,1914-09-08,71931,22709610115
ENT-000883,Rios-Padilla Capital,Rios-Padilla Capital,SE,Utilities,BBB,F36C000OX87CZR7XWQ30,1996-03-09,336884,49587979077
ENT-000884,Lewis Inc SAS,Lewis Inc,HK,Transportation,AA+,UZLL00GYG4F4DESRWQ17,1994-12-08,446535,2734843433
ENT-000885,Wheeler PLC Capital,Wheeler PLC,SE,Hedge Fund,BBB,DQLQ001WMFPT00E2QM48,1951-12-05,444294,42525868350
ENT-000886,"Wallace, Smith and Cooper Group","Wallace, Smith",SG,Insurance,BB,ISBH00TP5CH3SVG7SS32,1931-03-29,251625,32398348525
ENT-000887,Mcneil Group SRL,Mcneil Group,SG,Energy,NR,3PLC00GQLLX70R3SDU23,1933-09-25,153383,31703469476
ENT-000888,"Anderson, Jones and Reyes Holdings","Anderson, Jones",DE,Real Estate,AAA,PNF300VCLHOVU5WP8M88,1906-08-18,58817,34566959786
ENT-000889,"Shaffer, Garcia and Richardson SA","Shaffer, Garcia",IE,Real Estate,B,RUTI007ZFZTOS6GKJ776,2004-07-30,194369,10471403882
ENT-000890,Taylor-Ayala & Co,Taylor-Ayala &,AT,Materials,NR,,1958-12-17,332990,41704141200
ENT-000891,May Ltd Capital,May Ltd,SE,Transportation,AA,ESEV00GC0QTXXWCETG87,1982-12-02,7553,25453065159
ENT-000892,Jones PLC BV,Jones PLC,LU,Materials,AA-,6JLD00J7P1F99DGHBT53,1914-09-13,303112,39710344080
ENT-000893,Bishop and Sons BV,Bishop and,ES,Transportation,B+,C8MA0030W78ZWGDQBL81,2005-01-01,108918,24865034209
ENT-000894,Bell-Lewis Holdings,Bell-Lewis Holdings,DE,Asset Management,NR,X0TA00Z8A4LEO0EU2C41,1955-02-26,70474,22828491637
ENT-000895,"Hernandez, Jenkins and Parks Capital","Hernandez, Jenkins",FR,Hedge Fund,BB-,PUYL00TDSEKCEHQO6777,1972-02-22,73337,33994820303
ENT-000896,Miller Inc GmbH,Miller Inc,DE,Insurance,BB+,MZOI00M2CAML518DWK95,1969-03-26,430141,14498078107
ENT-000897,Goodwin PLC NV,Goodwin PLC,LU,Energy,AAA,GM5D00KOYBESIRQ4TP93,1961-07-26,479268,18251022398
ENT-000898,"Cruz, Richmond and Edwards AG","Cruz, Richmond",CH,Technology,AA-,NJCZ00OBD9Q8WHT37O43,1906-09-22,99052,37234369012
ENT-000899,Wright Ltd Holdings,Wright Ltd,AT,Energy,AA+,RHJR00HE45JJJE1ILH12,1975-01-27,259688,18907112727
ENT-000900,Wright PLC Inc,Wright PLC,IE,Materials,NR,YAGS001KWQJL8EZ31T68,1922-02-14,237781,844258611
ENT-000901,"Griffith, Mitchell and Pugh Holdings","Griffith, Mitchell",NO,Telecommunications,BBB+,8921004311BKHSSCRT66,1941-12-29,112443,18918155254
ENT-000902,Abbott Ltd GmbH,Abbott Ltd,ES,Insurance,A,3DZV00WE8G358GEEJG15,1941-09-29,468953,39019845738
ENT-000903,Harris-Lawson Group,Harris-Lawson Group,US,Healthcare,BBB-,MQA100CCYY4JUFN24X17,1917-09-23,332561,12556853210
ENT-000904,Adkins LLC Partners,Adkins LLC,JP,Industrials,A-,TQV000R095UHGCRKFK43,1930-12-07,219799,4723184404
ENT-000905,"Brown, Hurst and Blevins Group","Brown, Hurst",AT,Transportation,B+,BGNP00YHRFOZG7FBV240,1924-04-27,36751,23928398934
ENT-000906,Cruz-Allen AB,Cruz-Allen AB,SG,Asset Management,A,TBMR00LCRE8UA2HQG293,1916-10-13,57239,35236844289
ENT-000907,"Wheeler, Rice and Levine Capital","Wheeler, Rice",DK,Materials,AAA,0RCO00FE2J5ZKOERUT18,1981-08-08,134665,14200950900
ENT-000908,Peck-Anderson AB,Peck-Anderson AB,NO,Real Estate,BBB,931K0026GFXAMHV1F095,1954-09-29,388983,33600886882
ENT-000909,"Fisher, Payne and Thompson NV","Fisher, Payne",ES,Real Estate,AAA,,1937-05-14,353591,26554300330
ENT-000910,Best-Townsend AB,Best-Townsend AB,SE,Technology,AA,IEOX00VKU8YJMYVMNE23,1930-08-20,422283,36206103289
ENT-000911,Matthews Inc Holdings,Matthews Inc,DK,Consumer Goods,B+,,1945-10-23,251127,28157916766
ENT-000912,Lewis-Livingston BV,Lewis-Livingston BV,BE,Insurance,B+,EQ9600SJQA0PX99DBK82,1953-12-20,22875,25986163566
ENT-000913,Hunter-Fuller LLC,Hunter-Fuller LLC,LU,Hedge Fund,B+,171700HV0EHLITSJ8B30,1957-02-28,143833,10444143886
ENT-000914,"Wang, Henderson and Morales NV","Wang, Henderson",JP,Healthcare,BBB+,ACF000R7FA6AHHCASI47,2006-07-15,58326,2629420728
ENT-000915,"Herrera, Jensen and Ramirez Capital","Herrera, Jensen",GB,Telecommunications,B,U29E00E2A84N1W3ER784,2010-11-06,23461,1667426002
ENT-000916,Miller-Mccall AG,Miller-Mccall AG,AT,Transportation,AA-,MT4C0046P9NBAV4VJH65,1943-11-03,499704,6209201957
ENT-000917,Herrera Group Group,Herrera Group,FR,Energy,B+,DDVX00YLFU2FAW2XCH40,1905-05-19,234092,27151387067
ENT-000918,"Walters, Davenport and Becker Partners","Walters, Davenport",LU,Hedge Fund,B,JUZ500PFBCE5Z3ZTDS27,2007-01-09,483635,20474457824
ENT-000919,Collins Group PLC,Collins Group,GB,Private Equity,AA,6FTS00CJLEI6WGL8I912,1928-08-13,324940,37673790172
ENT-000920,"Ashley, Allen and Sanchez BV","Ashley, Allen",JP,Banking,AA+,LTY700W29MAX6EBQGB64,1915-04-20,67007,15296873414
ENT-000921,Wilson-Salazar Holdings,Wilson-Salazar Holdings,BE,Utilities,BB+,DD5600H6U9WCDB68ZA64,1940-04-06,427250,18290427838
ENT-000922,Parker Ltd Holdings,Parker Ltd,DK,Healthcare,A+,8KGF00P94K3AWLAR0W36,1946-07-23,123153,35861884337
ENT-000923,"Yang, Wilson and Zimmerman Group","Yang, Wilson",NO,Materials,A+,9TFL00DY3YGQAOP37761,1949-07-14,40164,30055378282
ENT-000924,"Smith, Crawford and Reed GmbH","Smith, Crawford",AT,Hedge Fund,BB+,4JWR003XUXNB9DSSRK28,1948-10-13,425571,18079657013
ENT-000925,"Logan, Le and Jackson Partners","Logan, Le",US,Private Equity,AA,P0NF00DD2PJ0MMUG8X45,1922-03-15,53002,32695362938
ENT-000926,Brady LLC NV,Brady LLC,SG,Energy,BBB,CFI400PLMVK5SGCSVP12,1903-04-14,182103,7931797549
ENT-000927,"Tanner, Wise and Johnson SAS","Tanner, Wise",FR,Insurance,A,,1966-08-01,163064,43791901446
ENT-000928,Nelson-Brown Ltd,Nelson-Brown Ltd,AU,Consumer Goods,A-,0IBZ00BW8P3IFZXSBC30,1918-11-06,311790,36278493951
ENT-000929,"Proctor, Burton and Crawford Partners","Proctor, Burton",LU,Utilities,BB-,6BDJ007H7REDY0VQXO23,1927-12-02,398762,44473535168
ENT-000930,"Ward, Porter and Bradley Ltd","Ward, Porter",IE,Consumer Goods,BBB,,1917-09-05,305058,19963168877
ENT-000931,Moore-Ayala AB,Moore-Ayala AB,IT,Real Estate,AA+,LNAE00HPITZA7UY4SA27,1940-09-04,245349,6079633793
ENT-000932,"Craig, Wilson and Yang Capital","Craig, Wilson",NO,Telecommunications,AA-,YDW900F6Y5V9JREHMI67,1901-04-03,95462,20608507989
ENT-000933,Williams Inc AG,Williams Inc,AT,Utilities,BB-,0T2Q008BGJ5G1HOG8E84,2008-02-07,350700,29048760662
ENT-000934,Williams LLC AG,Williams LLC,AT,Materials,B+,QOQO00PYCWEU97Z77D17,1953-07-04,431735,26393497050
ENT-000935,Mora-White Holdings,Mora-White Holdings,DE,Insurance,BBB+,7HN9008X16F4ZZW5UK47,1904-03-26,5367,47704889826
ENT-000936,Tran Ltd Holdings,Tran Ltd,NO,Hedge Fund,BBB-,33LI00FNCRN3TNKZIY88,1998-09-05,47570,401560920
ENT-000937,"Rios, Walker and Wright NV","Rios, Walker",NL,Transportation,B,E16P001FS324ERTL1527,1988-05-27,172771,7761879013
ENT-000938,"Flores, Mckenzie and Duncan GmbH","Flores, Mckenzie",JP,Energy,B,NUSM00JN7BYVF0AKK157,1984-01-28,74116,21632469297
ENT-000939,Shaw Inc GmbH,Shaw Inc,DE,Transportation,B,AH3Q00N21R91R0HRLI12,1953-03-15,430627,35655690593
ENT-000940,Walker PLC Holdings,Walker PLC,NL,Industrials,A-,YNFG00J1YOFQT49QPE67,1925-10-22,250742,8356368616
ENT-000941,Finley Inc Corporation,Finley Inc,SG,Consumer Goods,BB-,,1985-05-22,218936,11560556628
ENT-000942,Cline-Ayala Holdings,Cline-Ayala Holdings,SE,Banking,BB,HTZ400VOYBJ7SOYGY240,1904-07-23,360355,42237855854
ENT-000943,Murphy-Tran SRL,Murphy-Tran SRL,JP,Private Equity,A,U08L004PJAGXLQ0S5R53,1978-04-17,445937,38985408379
ENT-000944,Wood LLC Capital,Wood LLC,GB,Transportation,NR,2J4R0040E0GZGXRDCQ57,1976-06-04,318120,6407417267
ENT-000945,"Mueller, Stevenson and Sanchez Group","Mueller, Stevenson",NO,Consumer Goods,B+,2F5N00K4OTBGDPUH4G13,2002-01-12,416668,2360584174
ENT-000946,Vargas-Snyder Group,Vargas-Snyder Group,FR,Asset Management,BB-,,1948-03-15,259771,7854844698
ENT-000947,Oconnor PLC Partners,Oconnor PLC,US,Healthcare,A,ACQ500AH9OG5BMABUH62,1945-07-17,480687,26971047102
ENT-000948,Hernandez Group Group,Hernandez Group,LU,Technology,AA-,E3FK00P96AIU01LC5W88,2008-04-23,114820,41825179167
ENT-000949,Hall LLC Partners,Hall LLC,HK,Technology,A,Z9RT00D6ENMB9UPEPP60,1981-05-24,452477,35073681019
ENT-000950,"Franco, Wiley and Tapia PLC","Franco, Wiley",CA,Industrials,AA-,HRWW00NQA4P3PRNO5G79,2001-05-21,441672,12216887064
ENT-000951,Blake Group AG,Blake Group,IE,Technology,AA,GCN300K3WKT6VGF8IG31,1907-04-24,80731,24952088316
ENT-000952,"Acosta, Garcia and Moreno BV","Acosta, Garcia",NL,Transportation,A,9E5I00MLZ6IOSTUZHG41,1952-11-07,445550,26827710313
ENT-000953,Barnes Inc Holdings,Barnes Inc,CH,Real Estate,A+,E3AU0009IE8JJFUPMV50,1910-02-16,61825,13497648659
ENT-000954,Dawson Inc Limited,Dawson Inc,ES,Consumer Goods,BBB+,CQVK00CAG1JDHQW2VG67,1917-12-03,252516,14484349101
