entity_id,counterparty_id
ENT-034258,CP-043662
ENT-012087,CP-031555
ENT-018673,CP-044884
ENT-018634,CP-035113
ENT-010047,CP-053766
ENT-045502,CP-051682
ENT-034209,CP-069670
ENT-032470,CP-069879
ENT-038328,CP-062585
ENT-078952,CP-013159
ENT-085457,CP-004645
ENT-047765,CP-021586
ENT-086948,CP-040861
ENT-085963,CP-045016
ENT-044375,CP-064633
ENT-011198,CP-049259
ENT-062274,CP-016893
ENT-024515,CP-044006
ENT-096326,CP-027225
ENT-038154,CP-005687
ENT-019577,CP-056970
ENT-046512,CP-041473
ENT-045628,CP-045873
ENT-059520,CP-008862
ENT-057002,CP-058464
ENT-083024,CP-051027
ENT-085150,CP-038386
ENT-024488,CP-054659
ENT-075678,CP-009907
ENT-023882,CP-030829
ENT-025523,CP-025160
ENT-046093,CP-025995
ENT-082514,CP-055734
ENT-082335,CP-062606
ENT-018282,CP-007097
ENT-054461,CP-051658
ENT-046387,CP-048596
ENT-039909,CP-065163
ENT-050876,CP-051900
ENT-029110,CP-020832
ENT-048406,CP-019916
ENT-083265,CP-039638
ENT-029405,CP-069921
ENT-076803,CP-035219
ENT-016387,CP-019498
ENT-006482,CP-053289
ENT-086364,CP-017087
ENT-048848,CP-002565
ENT-000468,CP-048876
ENT-008709,CP-016454
ENT-068343,CP-047990
ENT-089283,CP-059576
ENT-066202,CP-001469
ENT-034516,CP-004015
ENT-043506,CP-003267
ENT-053797,CP-069872
ENT-038935,CP-066606
ENT-098326,CP-054355
ENT-042026,CP-056136
ENT-036328,CP-054546
ENT-042190,CP-012096
ENT-095218,CP-060740
ENT-047679,CP-050470
ENT-040986,CP-048688
ENT-034311,CP-051053
ENT-067352,CP-025662
ENT-026775,CP-062869
ENT-085608,CP-043589
ENT-002264,CP-030052
ENT-084782,CP-009135
ENT-081400,CP-024379
ENT-077602,CP-034059
ENT-059020,CP-004498
ENT-027337,CP-038403
ENT-070954,CP-030040
ENT-098286,CP-032861
ENT-013583,CP-022979
ENT-058996,CP-034070
ENT-070372,CP-019852
ENT-040466,CP-027414
ENT-025562,CP-062039
ENT-094137,CP-069572
ENT-009419,CP-035240
ENT-075138,CP-034897
ENT-079239,CP-022301
ENT-018131,CP-004199
ENT-041485,CP-022674
ENT-098012,CP-032804
ENT-009111,CP-003088
ENT-052446,CP-051850
ENT-068935,CP-035406
ENT-032710,CP-006803
ENT-012456,CP-067909
ENT-064254,CP-053179
ENT-092812,CP-059405
ENT-062712,CP-005626
ENT-028051,CP-024901
ENT-016000,CP-066425
ENT-035445,CP-042738
ENT-021184,CP-019341
ENT-037083,CP-043381
ENT-022674,CP-030625
ENT-090464,CP-010730
ENT-005110,CP-062579
ENT-055734,CP-051782
ENT-000524,CP-022883
ENT-027799,CP-059622
ENT-097692,CP-068785
ENT-071956,CP-022662
ENT-057905,CP-014041
ENT-037607,CP-022242
ENT-095785,CP-034915
ENT-029549,CP-063663
ENT-028000,CP-052629
ENT-098828,CP-067224
ENT-032283,CP-036127
ENT-048346,CP-034964
ENT-056605,CP-039135
ENT-017176,CP-015099
ENT-038062,CP-049443
ENT-092628,CP-021261
ENT-034554,CP-005299
ENT-092772,CP-042802
ENT-017257,CP-010195
ENT-057723,CP-008952
ENT-035866,CP-034735
ENT-036938,CP-046280
ENT-091915,CP-013705
ENT-007178,CP-020962
ENT-032496,CP-055050
ENT-040951,CP-054619
ENT-010694,CP-062451
ENT-098234,CP-013583
ENT-028842,CP-046251
ENT-059930,CP-013549
ENT-041007,CP-020744
ENT-052432,CP-058636
ENT-071667,CP-046279
ENT-057774,CP-023907
ENT-064287,CP-050834
ENT-034420,CP-061363
ENT-002413,CP-042036
ENT-023490,CP-030670
ENT-023272,CP-006546
ENT-067345,CP-011732
ENT-073959,CP-061364
ENT-011048,CP-011112
ENT-017243,CP-014986
ENT-061303,CP-013132
ENT-089094,CP-000274
ENT-025244,CP-039415
ENT-039135,CP-023358
ENT-088108,CP-028470
ENT-028617,CP-019748
ENT-011160,CP-058437
ENT-011494,CP-029396
ENT-011142,CP-060708
ENT-064200,CP-018971
ENT-070437,CP-058067
ENT-017101,CP-003478
ENT-041036,CP-035252
ENT-079991,CP-036147
ENT-025440,CP-045914
ENT-013295,CP-054625
ENT-099443,CP-062654
ENT-069021,CP-018431
ENT-084684,CP-064309
ENT-031045,CP-037858
ENT-038357,CP-021171
ENT-003639,CP-046783
ENT-092289,CP-051684
ENT-025469,CP-068968
ENT-088458,CP-011368
ENT-000428,CP-024633
ENT-074558,CP-041352
ENT-039134,CP-038762
ENT-076329,CP-001313
ENT-050072,CP-053174
ENT-092182,CP-017181
ENT-079938,CP-018202
ENT-034226,CP-017348
ENT-036352,CP-060128
ENT-053523,CP-009044
ENT-020274,CP-030769
ENT-031523,CP-022068
ENT-001698,CP-060618
ENT-037183,CP-019496
ENT-053710,CP-001078
ENT-009559,CP-041695
ENT-065983,CP-010815
ENT-069638,CP-063067
ENT-084436,CP-019579
ENT-074688,CP-056560
ENT-019919,CP-053397
ENT-054106,CP-057293
ENT-025600,CP-042173
ENT-047809,CP-049286
ENT-094968,CP-016467
ENT-041980,CP-017231
ENT-030280,CP-018261
ENT-048486,CP-031543
ENT-050574,CP-025204
ENT-076227,CP-000898
ENT-028625,CP-066261
ENT-005632,CP-039808
ENT-019074,CP-019674
ENT-029415,CP-000423
ENT-031595,CP-058814
ENT-015316,CP-042264
ENT-094181,CP-011922
ENT-086759,CP-061062
ENT-059906,CP-022991
ENT-071861,CP-012573
ENT-077426,CP-026317
ENT-036033,CP-043777
ENT-043418,CP-032831
ENT-082276,CP-060452
ENT-077473,CP-045206
ENT-045540,CP-053329
ENT-069510,CP-027294
ENT-021138,CP-026273
ENT-084793,CP-034525
ENT-085926,CP-042587
ENT-095446,CP-016586
ENT-068453,CP-026051
ENT-048922,CP-003833
ENT-088128,CP-021159
ENT-095922,CP-066331
ENT-092775,CP-061567
ENT-020839,CP-067775
ENT-097968,CP-024773
ENT-053842,CP-008874
ENT-088811,CP-002175
ENT-019912,CP-028468
ENT-013161,CP-031907
ENT-073125,CP-047583
ENT-097951,CP-066034
ENT-056104,CP-027318
ENT-001317,CP-068838
ENT-097016,CP-018626
ENT-071178,CP-018055
ENT-061324,CP-051802
ENT-082153,CP-045524
ENT-044525,CP-058347
ENT-005609,CP-005561
ENT-075531,CP-021183
ENT-029467,CP-055429
ENT-087700,CP-022521
ENT-082503,CP-042452
ENT-055280,CP-057165
ENT-014792,CP-020901
ENT-011709,CP-050665
ENT-003785,CP-025068
ENT-054952,CP-061433
ENT-027323,CP-033314
ENT-031940,CP-021158
ENT-055581,CP-055623
ENT-090529,CP-038867
ENT-098651,CP-060095
ENT-057362,CP-053211
ENT-003150,CP-062607
ENT-091870,CP-048246
ENT-020307,CP-053654
ENT-093389,CP-026048
ENT-014162,CP-020384
ENT-097552,CP-060967
ENT-088189,CP-042356
ENT-041648,CP-015139
ENT-088312,CP-012490
ENT-021699,CP-050076
ENT-015093,CP-051885
ENT-051178,CP-069941
ENT-092826,CP-068171
ENT-066209,CP-065290
ENT-053219,CP-038148
ENT-046950,CP-005951
ENT-018540,CP-050443
ENT-071749,CP-065573
ENT-024345,CP-060311
ENT-023951,CP-057685
ENT-074982,CP-060408
ENT-007456,CP-050535
ENT-058699,CP-044253
ENT-093846,CP-020940
ENT-015097,CP-022602
ENT-027888,CP-011226
ENT-019324,CP-045726
ENT-015925,CP-002240
ENT-069257,CP-008302
ENT-026291,CP-008629
ENT-026154,CP-065682
ENT-068961,CP-025450
ENT-040131,CP-062117
ENT-038811,CP-057090
ENT-028915,CP-041380
ENT-083457,CP-005090
ENT-027201,CP-008501
ENT-066812,CP-034890
ENT-027057,CP-064972
ENT-071397,CP-030586
ENT-029891,CP-052806
ENT-069494,CP-029304
ENT-029780,CP-019984
ENT-092461,CP-008634
ENT-033415,CP-001320
ENT-063386,CP-050058
ENT-054281,CP-054526
ENT-081987,CP-035659
ENT-095870,CP-007616
ENT-005147,CP-022964
ENT-061820,CP-039365
ENT-055572,CP-056678
ENT-068784,CP-009259
ENT-055039,CP-042781
ENT-098277,CP-044861
ENT-082679,CP-024055
ENT-096910,CP-012574
ENT-022894,CP-050776
ENT-029570,CP-027905
ENT-099761,CP-034720
ENT-003587,CP-008621
ENT-084679,CP-026827
ENT-043255,CP-042537
ENT-068768,CP-022535
ENT-009800,CP-063955
ENT-042276,CP-040110
ENT-048399,CP-000849
ENT-053662,CP-051253
ENT-027365,CP-055616
ENT-096325,CP-033979
ENT-047129,CP-058432
ENT-038290,CP-014196
ENT-089769,CP-003384
ENT-091710,CP-000574
ENT-024977,CP-041813
ENT-044381,CP-043013
ENT-030728,CP-005169
ENT-044605,CP-030746
ENT-085053,CP-062153
ENT-007677,CP-038416
ENT-023054,CP-043453
ENT-063737,CP-009050
ENT-046171,CP-068040
ENT-001168,CP-057326
ENT-052410,CP-017050
ENT-099984,CP-064251
ENT-037269,CP-014921
ENT-078678,CP-057351
ENT-020936,CP-058009
ENT-072233,CP-052458
ENT-040723,CP-051593
ENT-057749,CP-025592
ENT-081302,CP-044500
ENT-078226,CP-030274
ENT-007578,CP-023997
ENT-015569,CP-052650
ENT-050418,CP-032679
ENT-043381,CP-058509
ENT-033585,CP-025872
ENT-035034,CP-000731
ENT-025001,CP-004544
ENT-061294,CP-052714
ENT-043357,CP-004579
ENT-001496,CP-021578
ENT-034847,CP-044007
ENT-080171,CP-018850
ENT-010400,CP-063535
ENT-006428,CP-008349
ENT-012319,CP-047919
ENT-023867,CP-013519
ENT-065471,CP-022976
ENT-019115,CP-004435
ENT-056365,CP-009693
ENT-076318,CP-017076
ENT-098447,CP-011654
ENT-027498,CP-067574
ENT-039674,CP-030098
ENT-096064,CP-002153
ENT-081683,CP-041158
ENT-095527,CP-037810
ENT-057709,CP-064074
ENT-024862,CP-038251
ENT-026482,CP-055195
ENT-031177,CP-035613
ENT-036280,CP-046480
ENT-010830,CP-040712
ENT-034618,CP-018429
ENT-020365,CP-026283
ENT-017515,CP-042236
ENT-090660,CP-029036
ENT-056069,CP-054318
ENT-014128,CP-046817
ENT-033733,CP-021737
ENT-064270,CP-039862
ENT-034439,CP-026257
ENT-017010,CP-040250
ENT-073679,CP-038340
ENT-086695,CP-015043
ENT-016854,CP-065273
ENT-006539,CP-056417
ENT-075465,CP-010771
ENT-073435,CP-005028
ENT-013832,CP-052241
ENT-091125,CP-016181
ENT-037994,CP-058444
ENT-046278,CP-041703
ENT-090580,CP-030061
ENT-055610,CP-038909
ENT-085585,CP-046492
ENT-091988,CP-050307
ENT-010658,CP-068652
ENT-088352,CP-051008
ENT-023033,CP-010110
ENT-081506,CP-013181
ENT-058736,CP-049688
ENT-090666,CP-030211
ENT-075801,CP-032727
ENT-072463,CP-010303
ENT-035785,CP-045163
ENT-009835,CP-041576
ENT-091021,CP-065283
ENT-098464,CP-007651
ENT-026105,CP-049169
ENT-056982,CP-041941
ENT-057851,CP-059284
ENT-059456,CP-052804
ENT-037489,CP-047610
ENT-089945,CP-003340
ENT-077141,CP-056865
ENT-079462,CP-043354
ENT-030027,CP-005507
ENT-049116,CP-012184
ENT-017449,CP-043501
ENT-033957,CP-009706
ENT-003362,CP-014558
ENT-072030,CP-066336
ENT-092304,CP-016091
ENT-083695,CP-026581
ENT-046117,CP-050040
ENT-093257,CP-011193
ENT-049206,CP-043172
ENT-058408,CP-033495
ENT-026517,CP-020801
ENT-099816,CP-045337
ENT-088296,CP-047048
ENT-006198,CP-012145
ENT-088950,CP-058607
ENT-018013,CP-032981
ENT-013090,CP-057503
ENT-002265,CP-016910
ENT-063617,CP-018189
ENT-006330,CP-062054
ENT-038491,CP-026347
ENT-061301,CP-030888
ENT-054832,CP-057518
ENT-048064,CP-056413
ENT-033987,CP-029320
ENT-014729,CP-058359
ENT-075715,CP-002856
ENT-024518,CP-053507
ENT-083709,CP-068380
ENT-035179,CP-068644
ENT-022386,CP-018590
ENT-034694,CP-067718
ENT-089803,CP-027748
ENT-084094,CP-035033
ENT-060671,CP-029221
ENT-049193,CP-010738
ENT-089269,CP-061840
ENT-041814,CP-039238
ENT-092244,CP-065830
ENT-057229,CP-069152
ENT-048930,CP-014539
ENT-066512,CP-064195
ENT-074355,CP-039545
ENT-027310,CP-003637
ENT-083572,CP-064054
ENT-090248,CP-033124
ENT-035178,CP-055837
ENT-074153,CP-046719
ENT-012744,CP-003812
ENT-014909,CP-068420
ENT-006946,CP-008355
ENT-044488,CP-010260
ENT-037309,CP-066109
ENT-029661,CP-064764
ENT-028894,CP-016395
ENT-009656,CP-029758
ENT-036187,CP-015401
ENT-027157,CP-021269
ENT-085308,CP-010957
ENT-050557,CP-068811
ENT-007731,CP-025740
ENT-051436,CP-036576
ENT-094434,CP-040454
ENT-014553,CP-010008
ENT-054709,CP-052227
ENT-017080,CP-035190
ENT-069760,CP-035122
ENT-057291,CP-057940
ENT-081481,CP-003143
ENT-062056,CP-034052
ENT-008457,CP-040853
ENT-013677,CP-067592
ENT-098480,CP-023406
ENT-089820,CP-033641
ENT-041831,CP-063210
ENT-031600,CP-013651
ENT-075054,CP-011679
ENT-075913,CP-054838
ENT-045669,CP-052452
ENT-042419,CP-025855
ENT-053296,CP-007009
ENT-045001,CP-048257
ENT-097986,CP-020501
ENT-096180,CP-056054
ENT-071118,CP-018807
ENT-044685,CP-005373
ENT-007897,CP-052878
ENT-039320,CP-010131
ENT-066690,CP-012504
ENT-056618,CP-015559
ENT-064582,CP-069623
ENT-017883,CP-049795
ENT-084536,CP-009592
ENT-005408,CP-009435
ENT-067527,CP-056102
ENT-041249,CP-063819
ENT-031096,CP-008287
ENT-085567,CP-009848
ENT-054692,CP-068896
ENT-042502,CP-060082
ENT-096254,CP-012115
ENT-033797,CP-010976
ENT-023963,CP-052861
ENT-048899,CP-040909
ENT-089063,CP-025410
ENT-098958,CP-004098
ENT-079989,CP-017345
ENT-028953,CP-047293
ENT-030828,CP-012362
ENT-026487,CP-043320
ENT-067358,CP-063117
ENT-023895,CP-056466
ENT-066602,CP-031182
ENT-075254,CP-008717
ENT-083832,CP-008300
ENT-098559,CP-068382
ENT-042651,CP-066080
ENT-059281,CP-044348
ENT-040582,CP-000743
ENT-001285,CP-057668
ENT-007813,CP-009484
ENT-098047,CP-063393
ENT-093704,CP-015825
ENT-060970,CP-009295
ENT-080539,CP-038489
ENT-066650,CP-004774
ENT-031355,CP-019525
ENT-098082,CP-045228
ENT-027208,CP-016413
ENT-049713,CP-038702
ENT-081113,CP-004549
ENT-057311,CP-038036
ENT-073348,CP-016478
ENT-001778,CP-014441
ENT-006026,CP-002497
ENT-022705,CP-010517
ENT-062442,CP-047581
ENT-033945,CP-004165
ENT-029207,CP-035691
ENT-062135,CP-013016
ENT-080726,CP-069175
ENT-004827,CP-008190
ENT-003508,CP-026190
ENT-076437,CP-011465
ENT-056933,CP-055300
ENT-005582,CP-018555
ENT-029419,CP-052434
ENT-059684,CP-054516
ENT-030567,CP-020900
ENT-026978,CP-065298
ENT-055530,CP-056011
ENT-094361,CP-032731
ENT-073580,CP-066780
ENT-075132,CP-038791
ENT-033722,CP-021224
ENT-053183,CP-040001
ENT-012041,CP-058224
ENT-000857,CP-013109
ENT-096780,CP-049511
ENT-098400,CP-029080
ENT-047988,CP-054489
ENT-050408,CP-044518
ENT-061748,CP-054337
ENT-082615,CP-064718
ENT-000205,CP-030816
ENT-035739,CP-021732
ENT-021567,CP-030782
ENT-073877,CP-059182
ENT-028157,CP-045292
ENT-049031,CP-003171
ENT-018621,CP-034308
ENT-042465,CP-055963
ENT-034579,CP-066114
ENT-079190,CP-053019
ENT-062647,CP-039810
ENT-062467,CP-041485
ENT-017189,CP-044765
ENT-036911,CP-024614
ENT-071994,CP-048806
ENT-051269,CP-008722
ENT-083617,CP-020194
ENT-016262,CP-029822
ENT-058600,CP-022245
ENT-088432,CP-032944
ENT-030888,CP-004287
ENT-053250,CP-036030
ENT-095349,CP-049058
ENT-055298,CP-057308
ENT-049555,CP-012601
ENT-030924,CP-014768
ENT-014160,CP-060276
ENT-021911,CP-004992
ENT-053737,CP-063404
ENT-075753,CP-017663
ENT-044933,CP-057172
ENT-079893,CP-067319
ENT-023647,CP-054753
ENT-058124,CP-058477
ENT-098358,CP-008916
ENT-014631,CP-015119
ENT-011251,CP-011337
ENT-077184,CP-005031
ENT-021984,CP-002054
ENT-060128,CP-052495
ENT-092540,CP-046775
ENT-075071,CP-055354
ENT-070128,CP-017035
ENT-098129,CP-063952
ENT-015232,CP-061494
ENT-008372,CP-031968
ENT-072550,CP-057883
ENT-015413,CP-023429
ENT-042499,CP-038705
ENT-081500,CP-069786
ENT-032932,CP-003170
ENT-037168,CP-011280
ENT-036051,CP-045018
ENT-065945,CP-024111
ENT-067817,CP-057492
ENT-079429,CP-054092
ENT-035679,CP-009938
ENT-079985,CP-059421
ENT-097683,CP-011595
ENT-094371,CP-062453
ENT-066626,CP-068157
ENT-060554,CP-042527
ENT-079914,CP-014665
ENT-072026,CP-033473
ENT-034824,CP-014390
ENT-081343,CP-001872
ENT-094173,CP-016745
ENT-039149,CP-052939
ENT-076994,CP-012785
ENT-091787,CP-016404
ENT-057122,CP-052397
ENT-066040,CP-005581
ENT-023145,CP-047472
ENT-025491,CP-046864
ENT-001027,CP-067827
ENT-022773,CP-031618
ENT-091113,CP-056982
ENT-033147,CP-021131
ENT-035226,CP-060533
ENT-000471,CP-067740
ENT-040868,CP-012630
ENT-065572,CP-030869
ENT-084149,CP-028783
ENT-045157,CP-025616
ENT-005643,CP-060520
ENT-067772,CP-052222
ENT-000626,CP-006401
ENT-021621,CP-044120
ENT-032032,CP-051081
ENT-029816,CP-013329
ENT-018067,CP-022842
ENT-026730,CP-020366
ENT-098468,CP-042765
ENT-041370,CP-069000
ENT-073358,CP-051006
ENT-092129,CP-031078
ENT-094452,CP-025229
ENT-091340,CP-050853
ENT-017074,CP-016482
ENT-093718,CP-058355
ENT-027267,CP-054529
ENT-035308,CP-005408
ENT-010993,CP-006214
ENT-086536,CP-024961
ENT-095773,CP-002996
ENT-086857,CP-023881
ENT-017435,CP-013557
ENT-023920,CP-017738
ENT-051950,CP-060894
ENT-086729,CP-008313
ENT-060068,CP-048745
ENT-072182,CP-028331
ENT-064229,CP-049283
ENT-044904,CP-004372
ENT-017979,CP-016995
ENT-013507,CP-010733
ENT-044962,CP-069479
ENT-033092,CP-029723
ENT-018695,CP-048357
ENT-055178,CP-034050
ENT-003108,CP-054977
ENT-010714,CP-052010
ENT-049339,CP-066062
ENT-017999,CP-007971
ENT-070548,CP-004988
ENT-037926,CP-016561
ENT-046513,CP-051690
ENT-069754,CP-044655
ENT-034296,CP-028682
ENT-014540,CP-026352
ENT-054437,CP-043483
ENT-021978,CP-068343
ENT-054343,CP-010824
ENT-054300,CP-024361
ENT-028149,CP-027487
ENT-093736,CP-054534
ENT-088660,CP-041120
ENT-000842,CP-025098
ENT-089514,CP-031196
ENT-006769,CP-024227
ENT-035916,CP-067229
ENT-063426,CP-008075
ENT-001075,CP-017489
ENT-061072,CP-067146
ENT-009215,CP-037536
ENT-051155,CP-043796
ENT-098045,CP-063102
ENT-096496,CP-035013
ENT-058256,CP-007011
ENT-054196,CP-024805
ENT-027325,CP-049191
ENT-000918,CP-044886
ENT-020322,CP-042605
ENT-091302,CP-040452
ENT-033679,CP-057553
ENT-095269,CP-038222
ENT-090123,CP-041571
ENT-071029,CP-025711
ENT-001867,CP-066019
ENT-051857,CP-037443
ENT-087104,CP-024046
ENT-096586,CP-006661
ENT-072210,CP-034194
ENT-011534,CP-038552
ENT-066456,CP-001959
ENT-064545,CP-062526
ENT-024264,CP-032180
ENT-032448,CP-028712
ENT-066046,CP-041875
ENT-008048,CP-009604
ENT-079657,CP-027661
ENT-018417,CP-011450
ENT-093176,CP-031397
ENT-094481,CP-041348
ENT-055271,CP-037958
ENT-010957,CP-045484
ENT-081547,CP-067310
ENT-011473,CP-031663
ENT-044623,CP-056858
ENT-018317,CP-038382
ENT-031892,CP-018648
ENT-024022,CP-064677
ENT-090383,CP-037395
ENT-074584,CP-003148
ENT-021678,CP-018764
ENT-094116,CP-069332
ENT-052330,CP-002946
ENT-087932,CP-009394
ENT-047108,CP-044200
ENT-005877,CP-051026
ENT-024382,CP-002481
ENT-042233,CP-068694
ENT-020195,CP-046882
ENT-090723,CP-030783
ENT-036995,CP-062847
ENT-053951,CP-059521
ENT-095866,CP-035075
ENT-028225,CP-030383
ENT-004811,CP-036356
ENT-020660,CP-055013
ENT-060364,CP-017476
ENT-062575,CP-044332
ENT-097526,CP-014961
ENT-059813,CP-029264
ENT-002415,CP-009770
ENT-045890,CP-059517
ENT-068731,CP-034970
ENT-003607,CP-048010
ENT-025715,CP-036084
ENT-092109,CP-007775
ENT-036006,CP-032702
ENT-044092,CP-005718
ENT-070015,CP-001459
ENT-099340,CP-029657
ENT-073670,CP-020698
ENT-090687,CP-058562
ENT-044071,CP-050792
ENT-067851,CP-049744
ENT-009774,CP-057783
ENT-079971,CP-068430
ENT-084717,CP-003391
ENT-087895,CP-031632
ENT-035356,CP-000458
ENT-022858,CP-013124
ENT-032267,CP-066093
ENT-050366,CP-023654
ENT-018188,CP-041129
ENT-024074,CP-044745
ENT-033096,CP-018057
ENT-071540,CP-025327
ENT-088863,CP-037843
ENT-064393,CP-012225
ENT-048369,CP-015437
ENT-022291,CP-034368
ENT-078626,CP-069036
ENT-080836,CP-041518
ENT-055379,CP-018408
ENT-069081,CP-049192
ENT-060131,CP-015597
ENT-088804,CP-009752
ENT-012497,CP-051138
ENT-059755,CP-011050
ENT-010611,CP-064653
ENT-030461,CP-031811
ENT-003599,CP-051110
ENT-077398,CP-026280
ENT-017319,CP-029900
ENT-080684,CP-043025
ENT-088338,CP-042559
ENT-034519,CP-004296
ENT-051670,CP-010225
ENT-089677,CP-045217
ENT-068116,CP-064428
ENT-089511,CP-015231
ENT-007562,CP-009321
ENT-013967,CP-022612
ENT-044777,CP-052064
ENT-098794,CP-012522
ENT-021345,CP-067565
ENT-090239,CP-067517
ENT-098305,CP-036874
ENT-033742,CP-016263
ENT-079260,CP-066787
ENT-009787,CP-010279
ENT-065761,CP-003467
ENT-097861,CP-025610
ENT-077029,CP-033482
ENT-059507,CP-052784
ENT-031099,CP-061015
ENT-033188,CP-014050
ENT-098504,CP-055490
ENT-071293,CP-033278
ENT-065062,CP-008883
ENT-009052,CP-001004
ENT-082602,CP-055890
ENT-023294,CP-067512
ENT-008042,CP-045669
ENT-016248,CP-003803
ENT-069479,CP-004812
ENT-003058,CP-007898
ENT-033414,CP-024801
ENT-042110,CP-018299
ENT-088747,CP-040916
ENT-059426,CP-052826
ENT-069010,CP-016939
ENT-024212,CP-048161
ENT-086785,CP-050793
ENT-045716,CP-061394
ENT-033808,CP-044537
ENT-054213,CP-023250
ENT-035400,CP-057288
ENT-005622,CP-064532
ENT-049711,CP-033807
ENT-070046,CP-008535
ENT-095910,CP-051805
ENT-002161,CP-055461
ENT-041518,CP-010338
ENT-008256,CP-025361
ENT-010180,CP-064496
ENT-080398,CP-023647
ENT-090378,CP-004069
ENT-020076,CP-023089
ENT-046832,CP-064866
ENT-093471,CP-021911
ENT-081863,CP-043515
ENT-023161,CP-036404
ENT-080141,CP-038682
ENT-081842,CP-056911
ENT-036788,CP-009388
ENT-032977,CP-015324
ENT-071705,CP-032370
ENT-006264,CP-067429
ENT-075242,CP-025776
ENT-083507,CP-045245
ENT-021194,CP-051501
ENT-018475,CP-038784
ENT-017492,CP-049543
ENT-004192,CP-054125
ENT-016359,CP-036371
ENT-064340,CP-036776
ENT-073937,CP-065420
ENT-020155,CP-031790
ENT-082961,CP-023838
ENT-073020,CP-032684
ENT-059343,CP-067958
ENT-016082,CP-055725
ENT-062798,CP-003334
ENT-047179,CP-057920
ENT-084065,CP-060406
ENT-091826,CP-008633
ENT-040036,CP-038448
ENT-076540,CP-008051
ENT-062835,CP-006189
ENT-072486,CP-039218
ENT-021749,CP-052774
ENT-094202,CP-024853
ENT-099620,CP-004779
ENT-079843,CP-068627
ENT-057287,CP-035883
ENT-040312,CP-009956
ENT-087372,CP-008249
ENT-055045,CP-049907
ENT-001145,CP-044528
ENT-006706,CP-053702
ENT-047835,CP-047486
ENT-086287,CP-040028
ENT-024761,CP-003306
ENT-095483,CP-046930
ENT-050676,CP-013299
ENT-049431,CP-059602
ENT-068754,CP-025933
ENT-080654,CP-011429
ENT-045462,CP-012874
ENT-050265,CP-006760
ENT-006837,CP-000194
ENT-024834,CP-066513
ENT-033658,CP-031220
ENT-086818,CP-028166
ENT-016883,CP-020385
ENT-070989,CP-031832
ENT-084353,CP-029720
ENT-048786,CP-029517
ENT-078202,CP-016282
ENT-035748,CP-031712
ENT-054615,CP-064706
ENT-097819,CP-054073
ENT-030246,CP-067700
ENT-071789,CP-061143
ENT-053880,CP-008285
ENT-035571,CP-004605
ENT-073003,CP-047975
ENT-090496,CP-035427
ENT-039627,CP-055262
ENT-041053,CP-047459
